,subject,age_group_x,roi,triplet,comparison,within_sim,across_sim,difference,trials,triplet_accuracy,avg_RT,avg_repetitions,age,sex,scanner
1043,temple132,child,sl-AC_age_hip,4,AC,-0.0275070721794586,-0.0537999436166491,0.0262928714371904,8,0.375,8.909324999999999,1.0,9.22,F,prisma
1044,temple133,child,sl-AB_age_gm,1,AB,-0.5983195652958917,-0.5396051854831817,-0.0587143798127099,8,0.625,10.219575,1.375,7.18,F,prisma
1045,temple133,child,sl-AB_age_gm,2,AB,-0.5740795788286219,-0.6331792386548893,0.0590996598262674,8,0.625,9.265925,1.25,7.18,F,prisma
1046,temple133,child,sl-AB_age_gm,3,AB,-0.5660240022857707,-0.5659764847264658,-4.751755930487711e-05,8,0.875,12.6747375,1.5,7.18,F,prisma
1047,temple133,child,sl-AB_age_gm,4,AB,-0.5150814756093225,-0.4092900778149502,-0.1057913977943723,8,0.75,9.7363125,1.5,7.18,F,prisma
1048,temple133,child,sl-AB_group_hip,1,AB,-0.7916243759165881,-0.2161992511177965,-0.5754251247987916,8,0.625,10.219575,1.375,7.18,F,prisma
1049,temple133,child,sl-AB_group_hip,2,AB,0.1506325601638131,-0.1176513918844661,0.2682839520482792,8,0.625,9.265925,1.25,7.18,F,prisma
1050,temple133,child,sl-AB_group_hip,3,AB,-0.0453981231546905,-0.1384129923553151,0.0930148692006246,8,0.875,12.6747375,1.5,7.18,F,prisma
1051,temple133,child,sl-AB_group_hip,4,AB,0.0423495349161745,0.0347789805692736,0.0075705543469008,8,0.75,9.7363125,1.5,7.18,F,prisma
1052,temple133,child,sl-AC_age_hip,1,AC,-0.3201508870171542,-0.0887397171678475,-0.2314111698493066,8,0.625,10.219575,1.375,7.18,F,prisma
1053,temple133,child,sl-AC_age_hip,2,AC,-0.6307502749340761,-0.1884928804450645,-0.4422573944890116,8,0.625,9.265925,1.25,7.18,F,prisma
1054,temple133,child,sl-AC_age_hip,3,AC,0.1154391558034736,-0.2414169225636113,0.356856078367085,8,0.875,12.6747375,1.5,7.18,F,prisma
1055,temple133,child,sl-AC_age_hip,4,AC,-0.2030265280432508,-0.0898056113163747,-0.1132209167268761,8,0.75,9.7363125,1.5,7.18,F,prisma
1056,temple135,child,sl-AB_age_gm,1,AB,-0.2797912979733133,-0.0646709909110248,-0.2151203070622884,8,0.25,10.685975,1.125,7.09,F,prisma
1057,temple135,child,sl-AB_age_gm,2,AB,-0.1301978431156572,-0.0846580829789125,-0.0455397601367447,8,0.625,12.0929125,1.0,7.09,F,prisma
1058,temple135,child,sl-AB_age_gm,3,AB,0.1515934956039901,-0.0695347979875938,0.2211282935915839,8,0.125,12.6028125,1.125,7.09,F,prisma
1059,temple135,child,sl-AB_age_gm,4,AB,0.22744238176673,-0.0089865569078102,0.2364289386745403,8,0.75,12.6771875,1.375,7.09,F,prisma
1060,temple135,child,sl-AB_group_hip,1,AB,0.5449676217169054,0.2739838103717151,0.2709838113451903,8,0.25,10.685975,1.125,7.09,F,prisma
1061,temple135,child,sl-AB_group_hip,2,AB,0.9316718742089982,0.193246608468442,0.7384252657405562,8,0.625,12.0929125,1.0,7.09,F,prisma
1062,temple135,child,sl-AB_group_hip,3,AB,-0.042913101040516,0.3735011111949504,-0.4164142122354664,8,0.125,12.6028125,1.125,7.09,F,prisma
1063,temple135,child,sl-AB_group_hip,4,AB,0.1557856413119742,0.369865774095041,-0.2140801327830667,8,0.75,12.6771875,1.375,7.09,F,prisma
1064,temple135,child,sl-AC_age_hip,1,AC,0.0792555210568935,-0.0190841879853702,0.0983397090422637,8,0.25,10.685975,1.125,7.09,F,prisma
1065,temple135,child,sl-AC_age_hip,2,AC,-0.4922586771744783,0.0298359500949024,-0.5220946272693807,8,0.625,12.0929125,1.0,7.09,F,prisma
1066,temple135,child,sl-AC_age_hip,3,AC,0.0286930436063341,0.1084108237765912,-0.079717780170257,8,0.125,12.6028125,1.125,7.09,F,prisma
1067,temple135,child,sl-AC_age_hip,4,AC,-0.0840663486750642,-0.0110478119748876,-0.0730185367001765,8,0.75,12.6771875,1.375,7.09,F,prisma
1068,temple136,child,sl-AB_age_gm,1,AB,0.0069878508161925,0.0837589547284338,-0.0767711039122412,8,0.5,10.7471625,1.125,7.25,M,prisma
1069,temple136,child,sl-AB_age_gm,2,AB,0.1289328165762243,0.1085085369126329,0.0204242796635913,8,0.375,10.0951125,1.0,7.25,M,prisma
1070,temple136,child,sl-AB_age_gm,3,AB,0.1083964921276798,0.0656560677889686,0.0427404243387112,8,0.625,11.0535875,1.125,7.25,M,prisma
1071,temple136,child,sl-AB_age_gm,4,AB,-0.1315861722460586,0.0355274096821053,-0.167113581928164,8,0.375,10.902525,1.5,7.25,M,prisma
1072,temple136,child,sl-AB_group_hip,1,AB,0.1019682423466787,0.1349197855234757,-0.0329515431767969,8,0.5,10.7471625,1.125,7.25,M,prisma
1073,temple136,child,sl-AB_group_hip,2,AB,0.1341965635020195,0.1449036862422459,-0.0107071227402264,8,0.375,10.0951125,1.0,7.25,M,prisma
1074,temple136,child,sl-AB_group_hip,3,AB,0.2921044035814003,0.1882443076300134,0.1038600959513868,8,0.625,11.0535875,1.125,7.25,M,prisma
1075,temple136,child,sl-AB_group_hip,4,AB,0.0096265582656356,-0.0288678300829336,0.0384943883485692,8,0.375,10.902525,1.5,7.25,M,prisma
1076,temple136,child,sl-AC_age_hip,1,AC,0.115633425490214,-0.0323558037268998,0.1479892292171138,8,0.5,10.7471625,1.125,7.25,M,prisma
1077,temple136,child,sl-AC_age_hip,2,AC,-0.0447280880370067,0.150456569143038,-0.1951846571800448,8,0.375,10.0951125,1.0,7.25,M,prisma
1078,temple136,child,sl-AC_age_hip,3,AC,0.3478257814904617,0.1666255111929942,0.1812002702974674,8,0.625,11.0535875,1.125,7.25,M,prisma
1079,temple136,child,sl-AC_age_hip,4,AC,0.1614080972655181,0.0373833340330699,0.1240247632324482,8,0.375,10.902525,1.5,7.25,M,prisma
